scr_selcode,sub_id3,cname,credit,scj_scr_mso,scr_examid,scr_examfn,scr_exambf,cls_name,scr_period,precnt,acptcnt,note,unt_ls,cls_id,sub_id,scr_dup,year,sms,deptId,courseid,tname,cid,tid,populartiy,ct,course_id,score
2661,MGT375,企業資源規劃實務(一),3.0,選修,否,否,否,企管三甲,(一)11-13 紀207(電腦實習室) 許銘家,60.0,52.0, ,4102,CM01131,15804,1,107,1,CB,1071CM0113115804001,['許銘家'],204,1056,0.8666666666666667,204_1056,4beaeb9cadcfa1ded7ec503848d7fcbb0ded95b1cf4c20242521b1619e5c93820e483db2a9c91c2e,-1
2666,MGT317,國際人力資源管理,3.0,選修,否,否,否,企管三甲,(四)02-04 語206 郭鐘元,60.0,46.0,,4102,CM01131,41430,1,107,1,CB,1071CM0113141430001,['郭鐘元'],248,1059,0.7666666666666667,248_1059,4beaeb9cadcfa1ded7ec503848d7fcbb1ea2b96c2107d70a65fbea4d447f42e90e483db2a9c91c2e,-1
2670,MGT326,顧客關係管理,3.0,選修,否,否,否,企管三甲,(二)07-09 資電B29(電腦實習室) 曾欽正,60.0,60.0, ,4102,CM01131,76851,1,107,1,CB,1071CM0113176851001,['曾欽正'],213,261,1.0,213_261,4beaeb9cadcfa1ded7ec503848d7fcbb70b8eecd25761d682d35121a853a20180e483db2a9c91c2e,-1
2683,MGT309,創業管理,3.0,選修,否,否,否,企管四甲,(二)11-13 商406 魏彰志,60.0,42.0,,4102,CM01141,50187,1,107,1,CB,1071CM0114150187001,['魏彰志'],220,295,0.7,220_295,4beaeb9cadcfa1ded7ec503848d7fcbbb57784bb09b4b60c55e19a76632b59c80e483db2a9c91c2e,-1
196,UNIV902,班級活動,0.0,必修,否,否,否,國貿二甲,(一)09-10 商406 梁馨予,60.0,62.0, ,4103,CB02121,00001,1,107,1,CB,1071CB0212100001001,['梁馨予'],2,298,1.0,2_298,4beaeb9cadcfa1deb890306eb0312aec1c79d07e11980bdc25c90b1de75a67250e483db2a9c91c2e,
224,ITRA272,國際通路管理,3.0,選修,否,否,否,國貿二甲,(三)06-08 商405 洪志誠,60.0,71.0,,4103,CB02121,41436,1,107,1,CB,1071CB0212141436001,['洪志誠'],232,1062,1.0,232_1062,4beaeb9cadcfa1deb890306eb0312aec787afb19a145abec1bb99ba16eee26070e483db2a9c91c2e,-1
203,UNIV902,班級活動,0.0,必修,否,否,否,國貿二乙,(一)09-10 科航203 羅芳怡,60.0,61.0, ,4103,CB02122,00001,1,107,1,CB,1071CB0212200001001,['羅芳怡'],2,304,1.0,2_304,4beaeb9cadcfa1deb890306eb0312aec07c92a15f44dcb0a25c90b1de75a67250e483db2a9c91c2e,"課程參與
小組訪談"
210,UNIV902,班級活動,0.0,必修,否,否,否,國貿二丙,(一)09-10 商404 許鈺珮,60.0,65.0, ,4103,CB02123,00001,1,107,1,CB,1071CB0212300001001,['許鈺珮'],2,308,1.0,2_308,4beaeb9cadcfa1deb890306eb0312aec343b19fa1cd4073f25c90b1de75a67250e483db2a9c91c2e,課程參與、小組晤談
215,STAT101,統計學(一),3.0,必修,是,是,否,國貿二丙,(五)02-04 商102 王南喻,72.0,69.0, ,4103,CB02123,45750,1,107,1,CB,1071CB0212345750001,['王南喻'],169,1064,0.9583333333333334,169_1064,4beaeb9cadcfa1deb890306eb0312aec3c8a62ff055fa49d3111594ced3d12e00e483db2a9c91c2e,
227,FINA332,國際財務管理,3.0,必修,否,否,否,國貿三甲,(四)02-04 商401 廖東亮,80.0,65.0, ,4103,CB02131,41890,1,107,1,CB,1071CB0213141890001,['廖東亮'],237,798,0.8125,237_798,4beaeb9cadcfa1deb890306eb0312aec1ea2b96c2107d70a81b449580001e1200e483db2a9c91c2e,"	Final report, course participation, and quiz are 40% 
	Midterm Exam: 30%
	Final Exam: 30%
註：本配當比率於第四週後不在調整，如有任何疑議，請立即反應！ 

 準時上課是各位的權利與義務，課堂參與將採取不定時點名方式，若缺席次數超過7次（含），則平常成績將會以0分計算。
小考、期中與期末考試全部英文出題，小考將於考前一週宣布(注意：小考缺考者除成績予以0分計算外，併計缺課一次！)。
如因特殊事故無法參加期中或期末考試者，請依規定持證明向校方請假，方得以補考外，其他將不會給予任何補考。此外，本科目不接受任何理由之提前考試，請同學安排行程時自我注意。
上課用之部分投影片將會放置在系統上自行下載運用。
上課時，請將行動電話關機或改震動方式。
如有新訊息將會透過iLearn系統或在佈告欄或發出電子郵件通知，請確定iLearn系統上電子信箱是否有誤並自行隨時檢查信件。如通知後，未依照規定完成者，相關責任自負。
上課請尊重老師及其他同學受教權利，不要在課堂上聊天。
實習課屬本科目之一部分，請同學準時參加。TA將解答習題或課本上任何問題，並採不定期點名。請益時，請向TA要簽到表並親筆簽名。在期中考前請益兩次將於學期成績外再加1分。（加分標準以親筆簽名為限！） 
多注意自身成績及出席情況，請適時調整學習情況。如需幫助，也請提早請求。期末考後不回覆任何電子郵件及面談（唯查詢成績除外）。學期成績不及格者不會予以任何理由進行補救。"
262,ITRA487,職場英文,3.0,選修,否,否,否,國貿四甲,(三)11-13 商405 陳淑真,60.0,57.0,,4103,CB02141,87007,1,107,1,CB,1071CB0214187007001,['陳淑真'],1316,337,0.95,1316_337,4beaeb9cadcfa1deb890306eb0312aecd18b1960296223e63331207c629d1a960e483db2a9c91c2e,-1
891,GBCP101,公民參與,1.0,必修,否,否,否,國貿全英班一,(三)08     紀103 黃馨慧,78.0,72.0,全英授課，非國貿全英班學生不得修課。,4103,CB32110,06856,1,107,1,CB,1071CB3211006856001,['黃馨慧'],258,1026,0.9230769230769231,258_1026,4beaeb9cadcfa1de502fdc6b49f4de3f532af778ef11421556a686fddd3728b00e483db2a9c91c2e,"1. 教室參與&小組討論（participation & group discussion） 50%
2. 出席（attendance） 25%
3. 期中報告（Mid-term report） 25%"
895,ECON101,經濟學(一),3.0,必修,否,否,否,國貿全英班一,(五)02-04 商409 夏彼得,90.0,88.0,限BIBA同學選修,4103,CB32110,57551,1,107,1,CB,1071CB3211057551001,['夏彼得'],10,341,0.9777777777777777,10_341,4beaeb9cadcfa1de502fdc6b49f4de3ff2729c7b0956e228ee92970273b5d3950e483db2a9c91c2e,
913,MGT317,國際人力資源管理,3.0,選修,否,否,否,國貿全英班二,(一)02-04 商107 黃文柔,60.0,27.0,限BIBA同學選修,4103,CB32120,41430,1,107,1,CB,1071CB3212041430001,['黃文柔'],248,280,0.45,248_280,4beaeb9cadcfa1de502fdc6b49f4de3f35b714713690723a65fbea4d447f42e90e483db2a9c91c2e,"1.  Final Exam  25%
2.  Individual paper   30%
3.  Group project & oral presentation  35%
4.  Attendance & Class participation  10%"
471,ECON101,經濟學(一),3.0,必修,否,是,否,財稅一乙,(五)02-04 商405 吳紀瑩,82.0,54.0,須隨班修習「經濟學(一)實習」課,4104,CB05112,57551,1,107,1,CB,1071CB0511257551001,['吳紀瑩'],10,384,0.6585365853658537,10_384,4beaeb9cadcfa1de984df8d93cded2ad11315ccf576e9b0aee92970273b5d3950e483db2a9c91c2e,期中考(30%)，期末考(40%)，平時成績(30%)：出席、課堂參與(5%)；實習(25%)
489,ECON201,個體經濟學(一),3.0,必修,否,否,否,財稅二乙,(一)06-08 忠207 梁景洋,70.0,65.0, ,4104,CB05122,38551,1,107,1,CB,1071CB0512238551001,['梁景洋'],266,360,0.9285714285714286,266_360,4beaeb9cadcfa1de984df8d93cded2ad3a1f715dd26c9a13309f9dd03aa4a5a50e483db2a9c91c2e,"小考30% 
期中考35%
期末考35%"
497,PF360,財產稅理論與制度,2.0,必修,否,否,否,財稅三甲,(二)06-07 語102 梁景洋,70.0,62.0, ,4104,CB05131,37960,1,107,1,CB,1071CB0513137960001,['梁景洋'],270,360,0.8857142857142857,270_360,4beaeb9cadcfa1de984df8d93cded2ade0cbcc288064ebed6012a4810b75b9a50e483db2a9c91c2e,"出席狀況20%
期中考40%
期末考40%"
500,UNIV902,班級活動,0.0,必修,否,否,否,財稅三乙,(三)05     紀209A 陳盛通,60.0,57.0, ,4104,CB05132,00001,1,107,1,CB,1071CB0513200001001,['陳盛通'],2,357,0.95,2_357,4beaeb9cadcfa1de984df8d93cded2ad859defefd9939fa225c90b1de75a67250e483db2a9c91c2e,
514,PF410,地方財政,3.0,選修,否,否,否,財稅四甲,(三)07-09 語402 黃定遠,60.0,31.0, ,4104,CB05141,17650,1,107,1,CB,1071CB0514117650001,['黃定遠'],277,348,0.5166666666666667,277_348,4beaeb9cadcfa1de984df8d93cded2adcd7547e2fcc86c8747e3e846b8b68cf20e483db2a9c91c2e,-1
594,STAT403,抽樣調查,3.0,必修,否,否,否,統計二甲,(三)06-08 商309 林文欽,72.0,52.0, ,4105,CB07121,21120,1,107,1,CB,1071CB0712121120001,['林文欽'],279,245,0.7222222222222222,279_245,4beaeb9cadcfa1de8205c8fb90dbdda144af39f74cd3ac7bff4e6c69a2023a500e483db2a9c91c2e,"(1) 報告與作業 : 30% 
(2) Midterm exam : 30% 
(3) Final exam: 30% 
(4)點名：10%"
599,STAT204,線性代數(一),3.0,必修,否,否,否,統計二甲,(一)02-04 商404 吳進家,72.0,54.0, ,4105,CB07121,66251,1,107,1,CB,1071CB0712166251001,['吳進家'],282,382,0.75,282_382,4beaeb9cadcfa1de8205c8fb90dbdda16628e2a5b7446ed1c0d1fcb0b5cab3ed0e483db2a9c91c2e,"期中考 30%
期末考 35%
平時成績 35% 
  (兩次小考各佔15%,點名成績5%)"
609,INSU101,保險學,3.0,選修,否,否,否,統計二甲,(四)10-12 商302 江朝峯,84.0,81.0, ,4105,CB07121,28800,1,107,1,CB,1071CB0712128800001,['江朝峯'],227,816,0.9642857142857143,227_816,4beaeb9cadcfa1de8205c8fb90dbdda144af39f74cd3ac7b48894da9619ad69b0e483db2a9c91c2e,-1
614,STAT409,實驗設計,3.0,必修,否,否,否,統計三甲,(二)02-04 忠211 吳榮彬,72.0,52.0, ,4105,CB07131,67400,1,107,1,CB,1071CB0713167400001,['吳榮彬'],287,367,0.7222222222222222,287_367,4beaeb9cadcfa1de8205c8fb90dbdda1abaf465aaac3e4ce84e4035aee6b1eac0e483db2a9c91c2e,"學期成績計算項目及權重標準如下：
A.平時25%
B.期中25%
C.期末50%"
627,STAT368,複利數學,3.0,選修,否,否,否,統計三甲,(五)02-04 忠211 李燊銘,72.0,15.0,,4105,CB07131,65060,1,107,1,CB,1071CB0713165060001,['李燊銘'],1439,381,0.20833333333333334,1439_381,4beaeb9cadcfa1de8205c8fb90dbdda1abaf465aaac3e4cef18203f7274bd8190e483db2a9c91c2e,-1
617,UNIV902,班級活動,0.0,必修,否,否,否,統計三乙,(三)01     忠206 李仁佑,60.0,48.0, ,4105,CB07132,00001,1,107,1,CB,1071CB0713200001001,['李仁佑'],2,282,0.8,2_282,4beaeb9cadcfa1de8205c8fb90dbdda1859defefd9939fa225c90b1de75a67250e483db2a9c91c2e,
4389,STAT441,暑期校外專業實習(一),1.0,選修,否,否,否,統計四甲,(日)01     未排教室 林呈昱,5.0,1.0,,4105,CB07141,44453,1,107,1,CB,1071CB0714144453001,['林呈昱'],186,207,0.2,186_207,4beaeb9cadcfa1de8205c8fb90dbdda19083ffbf37b24baa01ccc703ddb68cc10e483db2a9c91c2e,-1
4390,STAT444,暑期校外專業實習(三),3.0,選修,否,否,否,統計四甲,(日)02-04 未排教室 林呈昱,5.0,1.0,,4105,CB07141,44455,1,107,1,CB,1071CB0714144455001,['林呈昱'],294,207,0.2,294_207,4beaeb9cadcfa1de8205c8fb90dbdda19083ffbf37b24baa3a8d2b382999fa7f0e483db2a9c91c2e,-1
673,UNIV902,班級活動,0.0,必修,否,否,否,經濟二甲,(一)07     商106 顏厚棟,60.0,54.0, ,4106,CB08121,00001,1,107,1,CB,1071CB0812100001001,['顏厚棟'],2,406,0.9,2_406,4beaeb9cadcfa1de0bcf81d6a4d27c3d1c79d07e11980bdc25c90b1de75a67250e483db2a9c91c2e,
678,ECON203,總體經濟學(一),3.0,必修,否,否,否,經濟二甲,(一)02-04 商205 顏厚棟,80.0,61.0,須隨班修習「總體經濟學(一)實習」課,4106,CB08121,74151,1,107,1,CB,1071CB0812174151001,['顏厚棟'],273,406,0.7625,273_406,4beaeb9cadcfa1de0bcf81d6a4d27c3d1f86b9fe53e3ebed23b1708a9ffc7cea0e483db2a9c91c2e,"期中考試(Midterm Exam.):35%
期末考試(Final Exam.):35%
上課出席與平常小考成績(Attendance and quiz):30%"
687,ELAW101,民法概要,3.0,選修,否,否,否,經濟二甲,(三)11-13 商201 陳奕勳,80.0,77.0,,4106,CB08121,11100,1,107,1,CB,1071CB0812111100001,['陳奕勳'],163,1051,0.9625,163_1051,4beaeb9cadcfa1de0bcf81d6a4d27c3d3cb18923b8f591a4532af778ef1142150e483db2a9c91c2e,-1
680,UNIV902,班級活動,0.0,必修,否,否,否,經濟二乙,(一)07     商205 胡士文,60.0,52.0, ,4106,CB08122,00001,1,107,1,CB,1071CB0812200001001,['胡士文'],2,393,0.8666666666666667,2_393,4beaeb9cadcfa1de0bcf81d6a4d27c3d07c92a15f44dcb0a25c90b1de75a67250e483db2a9c91c2e,
691,UNIV902,班級活動,0.0,必修,否,否,否,經濟三甲,(五)05     商203 劉宗欣,60.0,50.0, ,4106,CB08131,00001,1,107,1,CB,1071CB0813100001001,['劉宗欣'],2,400,0.8333333333333334,2_400,4beaeb9cadcfa1de0bcf81d6a4d27c3dcd7f5301f785715b25c90b1de75a67250e483db2a9c91c2e,
692,ECON301,公共經濟學(一),3.0,必修,否,否,否,經濟三甲,(一)02-04 商206 陳善瑜,75.0,50.0, ,4106,CB08131,06431,1,107,1,CB,1071CB0813106431001,['陳善瑜'],301,385,0.6666666666666666,301_385,4beaeb9cadcfa1de0bcf81d6a4d27c3dcd7f5301f785715b03899b74e914f2240e483db2a9c91c2e,
693,ECON308,計量經濟學,3.0,必修,否,否,否,經濟三甲,(二)07-09 商203 賴宗志,80.0,65.0,須隨班修習「計量經濟學實習」課,4106,CB08131,28300,1,107,1,CB,1071CB0813128300001,['賴宗志'],307,389,0.8125,307_389,4beaeb9cadcfa1de0bcf81d6a4d27c3d03c50480377bb11cf9301b03aff163cc0e483db2a9c91c2e,"期中考：30%
期末考：30%
平時成績與作業：40%"
709,UNIV902,班級活動,0.0,必修,否,否,否,經濟四甲,(五)05     忠305 郭祐誠,60.0,111.0,,4106,CB08141,00001,1,107,1,CB,1071CB0814100001001,['郭祐誠'],2,390,1.0,2_390,4beaeb9cadcfa1de0bcf81d6a4d27c3d5733a596934dd8d825c90b1de75a67250e483db2a9c91c2e,-1
713,ECON455,暑期校外專業實習(二),2.0,選修,否,否,否,經濟四甲,(日)06-07 未排教室 林呈昱,60.0,1.0,,4106,CB08141,44454,1,107,1,CB,1071CB0814144454001,['林呈昱'],187,207,0.016666666666666666,187_207,4beaeb9cadcfa1de0bcf81d6a4d27c3d9083ffbf37b24baab0ed7b378e71ce1d0e483db2a9c91c2e,-1
530,ECON101,經濟學(一),3.0,必修,否,是,否,合經一,(四)02-04 商403 李桂秋,82.0,63.0,須隨班修習「經濟學(一)實習」課,4107,CB06110,57551,1,107,1,CB,1071CB0611057551001,['李桂秋'],10,368,0.7682926829268293,10_368,4beaeb9cadcfa1de2774b6e85ecf9184f2729c7b0956e228ee92970273b5d3950e483db2a9c91c2e,期中考(30%)，期末考(40%)，平時成績(30%)：PBL報告、出席、課堂參與(20%)；實習(10%)
537,STAT101,統計學(一),3.0,必修,是,是,否,合經二,(三)06-08 建305 張育瑋,72.0,61.0, ,4107,CB06120,45750,1,107,1,CB,1071CB0612045750001,['張育瑋'],169,372,0.8472222222222222,169_372,4beaeb9cadcfa1de2774b6e85ecf918435b714713690723a3111594ced3d12e00e483db2a9c91c2e,"平時成績(含小考及出席) 30%
期中考 35%
期末考 35%"
856,STAT101,統計學(一),3.0,必修,是,是,否,行銷二乙,(五)02-04 商401 王廼聖,90.0,72.0, ,4108,CB26122,45750,1,107,1,CB,1071CB2612245750001,['王廼聖'],169,373,0.8,169_373,4beaeb9cadcfa1deefe6e9b0a392c4b57209476147533ade3111594ced3d12e00e483db2a9c91c2e,"1. 平時成績 30%  (小考和課堂參與)
2. 期中考 35%
3. 期末考 35%"
4460,BIBA431,暑期校外專業實習(一),1.0,選修,否,否,否,國企四甲學位學程,(日)01-02 未排教室 吳廣文,60.0,1.0,,4115,CB25141,44453,1,107,1,CB,1071CB2514144453001,['吳廣文'],186,206,0.016666666666666666,186_206,4beaeb9cadcfa1de03e0f395abd0233c9083ffbf37b24baa01ccc703ddb68cc10e483db2a9c91c2e,-1
4461,BIBA432,暑期校外專業實習(二),2.0,選修,否,否,否,國企四甲學位學程,(日)03-04 未排教室 吳廣文,60.0,1.0,,4115,CB25141,44454,1,107,1,CB,1071CB2514144454001,['吳廣文'],187,206,0.016666666666666666,187_206,4beaeb9cadcfa1de03e0f395abd0233c9083ffbf37b24baab0ed7b378e71ce1d0e483db2a9c91c2e,-1
2868,COS421,教學學習實務(一),0.0,選修,否,否,否,理學院綜合班,(五)00     未排教室 林彩玉,60.0,83.0,,4300,CS00101,96202,1,107,1,CS,1071CS0010196202001,['林彩玉'],1,363,1.0,1_363,4beaeb9cadcfa1deb2fe49ede830a2d2185a59231eb81ba7bdf65b40995053190e483db2a9c91c2e,"學生問卷
課程問卷
學生課程學習回饋(課程目標達成情形評估)
實驗操作"
2877,MATH101,微積分(一),4.0,必修,否,否,否,應數一甲,(一)06-07 理401 (五)01-02 理401 林姿均,15.0,61.0, ,4302,CS01111,60520,1,107,1,CS,1071CS0111160520001,['林姿均'],13,449,1.0,13_449,4beaeb9cadcfa1de3b1db9c72ec6e156735a560cb33e58603a1896427c6a4e980e483db2a9c91c2e,
2885,SCI101,計算機概論,3.0,必修,否,否,否,應數一乙,(一)02-03 理203(數電腦室) (三)02     理203(數電腦室) 楊建成,15.0,49.0,,4302,CS01112,27400,1,107,1,CS,1071CS0111227400001,['楊建成'],18,441,1.0,18_441,4beaeb9cadcfa1de3b1db9c72ec6e1567d3bb189e6ca05cd84e4035aee6b1eac0e483db2a9c91c2e,"期中考 25% ; 期末考 25% ; 平時成績 50%
平時成績(50%)包括：
平時隨堂小考8~10次(20%)
上課出席率(5%)
習題作業、10個以上程式作業及實習課出席率(20%)
上機考(5%)"
2888,MATH355,經濟學(一),3.0,必修,否,否,否,應數一乙,(五)02-04 理409 陳亭甫,20.0,50.0, ,4302,CS01112,57551,1,107,1,CS,1071CS0111257551001,['陳亭甫'],10,170,1.0,10_170,4beaeb9cadcfa1de3b1db9c72ec6e15611315ccf576e9b0aee92970273b5d3950e483db2a9c91c2e,期中考35%，期末考35%，平時成績30%(點名10%，小考20%)
2890,MATH101,微積分(一),4.0,必修,否,否,否,應數一乙,(二)03-04 理401 (四)01-02 理401 張桂芳,15.0,56.0, ,4302,CS01112,60520,1,107,1,CS,1071CS0111260520001,['張桂芳'],13,447,1.0,13_447,4beaeb9cadcfa1de3b1db9c72ec6e1562cfaaf8c9680f75a3a1896427c6a4e980e483db2a9c91c2e,期中考30% 期末考30% 平時成績40%
2895,UNIV902,班級活動,0.0,必修,否,否,否,應數二甲,(一)08-09 理401 林英志,60.0,49.0, ,4302,CS01121,00001,1,107,1,CS,1071CS0112100001001,['林英志'],2,446,0.8166666666666667,2_446,4beaeb9cadcfa1de3b1db9c72ec6e1561c79d07e11980bdc25c90b1de75a67250e483db2a9c91c2e,出席率、平常表現
2896,MATH201,高等微積分(一),4.0,必修,否,否,否,應數二甲,(二)03-04 理402 (四)01-02 理313 林震燦,70.0,59.0, ,4302,CS01121,32651,1,107,1,CS,1071CS0112132651001,['林震燦'],359,388,0.8428571428571429,359_388,4beaeb9cadcfa1de3b1db9c72ec6e156549d3a0e712e2b0f9805c9b364dfb1c00e483db2a9c91c2e,
2902,UNIV902,班級活動,0.0,必修,否,否,否,應數二乙,(一)08-09 理313 林維鈞,60.0,42.0, ,4302,CS01122,00001,1,107,1,CS,1071CS0112200001001,['林維鈞'],2,23,0.7,2_23,4beaeb9cadcfa1de3b1db9c72ec6e15607c92a15f44dcb0a25c90b1de75a67250e483db2a9c91c2e,團體晤談、個別晤談、班級活動出席狀況。
2903,MATH201,高等微積分(一),4.0,必修,否,否,否,應數二乙,(二)03-04 理409 (四)01-02 理409 陳裕益,75.0,55.0, ,4302,CS01122,32651,1,107,1,CS,1071CS0112232651001,['陳裕益'],359,444,0.7333333333333333,359_444,4beaeb9cadcfa1de3b1db9c72ec6e1563a1f715dd26c9a139805c9b364dfb1c00e483db2a9c91c2e,期中考30% 期末考30% 平時成績40%
2907,MATH211,機率論,3.0,必修,否,否,否,應數二乙,(二)07     理409 (四)06-07 理409 林彩玉,70.0,66.0, ,4302,CS01122,70500,1,107,1,CS,1071CS0112270500001,['林彩玉'],283,363,0.9428571428571428,283_363,4beaeb9cadcfa1de3b1db9c72ec6e156293196bcaee4cf9d449679e1ae3192ad0e483db2a9c91c2e,期中考30%；期末考30%；平時成績40% (含實習課30%)
2912,MATH301,代數學(一),3.0,必修,否,否,否,應數三甲,(一)02     語204 (四)03-04 理409 黃同瑤,75.0,79.0, ,4302,CS01131,11010,1,107,1,CS,1071CS0113111010001,['黃同瑤'],365,179,1.0,365_179,4beaeb9cadcfa1de3b1db9c72ec6e1560ded95b1cf4c20247ecc1ed7fe38db900e483db2a9c91c2e,"期中考試: 30%
期末考試: 30%
平時成績: 40%"
2914,UNIV902,班級活動,0.0,必修,否,否,否,應數三乙,(四)05     理401 許佳璵,60.0,37.0, ,4302,CS01132,00001,1,107,1,CS,1071CS0113200001001,['許佳璵'],2,10,0.6166666666666667,2_10,4beaeb9cadcfa1de3b1db9c72ec6e156859defefd9939fa225c90b1de75a67250e483db2a9c91c2e,
2921,UNIV902,班級活動,0.0,必修,否,否,否,應數四甲,(三)05     理404 林彩玉,60.0,39.0, ,4302,CS01141,00001,1,107,1,CS,1071CS0114100001001,['林彩玉'],2,363,0.65,2_363,4beaeb9cadcfa1de3b1db9c72ec6e1565733a596934dd8d825c90b1de75a67250e483db2a9c91c2e,依據「學生操行成績評定及核算要點」第四條辦理，導師按照學生之行為舉止、學習精神、氣度儀態、生活習慣、領導熱忱、服務合群等六大項，可加減一至四分，做為學生操行成績評定標準。
2923,UNIV902,班級活動,0.0,必修,否,否,否,應數四乙,(一)05     理404 楊建成,60.0,42.0, ,4302,CS01142,00001,1,107,1,CS,1071CS0114200001001,['楊建成'],2,441,0.7,2_441,4beaeb9cadcfa1de3b1db9c72ec6e1567d17b992141e4bf225c90b1de75a67250e483db2a9c91c2e,
